"gene_name","gene_id_mat","gene_id_pat","chromosome_mat","chromosome_pat","exon_length_mat","exon_length_pat","rpkm_mouse_1_female_mat_bl6","rpkm_mouse_2_female_mat_bl6","rpkm_mouse_4_female_mat_bl6","rpkm_mouse_7_male_mat_bl6","rpkm_mouse_8_male_mat_bl6","rpkm_mouse_1_female_pat_cast","rpkm_mouse_2_female_pat_cast","rpkm_mouse_4_female_pat_cast","rpkm_mouse_7_male_pat_cast","rpkm_mouse_8_male_pat_cast"
"Spaca5","ENSMUSG00000037167","MGP_CASTEiJ_G0034583","X","X",640,640,0,0,0,0,0,0,0,0,0,0
"Spin2c","ENSMUSG00000046550","MGP_CASTEiJ_G0035164","X","X",1381,1377,0.618404362790174,1.49619969625482,1.15967082917464,2.87109813588278,2.48457954578408,0,0.662845106120292,0,0.229392903539628,0
"Spin4","ENSMUSG00000071722","MGP_CASTEiJ_G0034879","X","X",3619,4173,0.943925310873976,0.785050068589627,0.331895291881083,0.365200932638309,0.135444059240035,0.0824016403782226,0.145816392863271,0.0788079004164242,0.0756947108013583,0
"Srpk3","ENSMUSG00000002007","MGP_CASTEiJ_G0034781","X","X",2819,2784,0.100983377676863,0.274864993862349,0,0,0.173881536143912,0,0,0,0,0
"Srpx","ENSMUSG00000090084","MGP_CASTEiJ_G0034540","X","X",2652,2652,0,0,0,0,0,0,0,0,0,0
"Srpx2","ENSMUSG00000031253","MGP_CASTEiJ_G0035022","X","X",1915,2922,0.148653859880458,0,0,0,0,0,0,0,0,0
"Ssr4","ENSMUSG00000002014","MGP_CASTEiJ_G0034783","X","X",3096,3096,1.83896732345657,2.41930319910001,2.32776949867759,1.79295256328029,2.21654027953993,0.222133104197883,0.196541281465901,0.424890656896302,0.306079484664795,0.190754991868145
"Ssxa1","ENSMUSG00000062814","MGP_CASTEiJ_G0034585","X","X",375,438,0,0,0,0,0,0,0,0,0,0
"Stag2","ENSMUSG00000025862","MGP_CASTEiJ_G0034639","X","X",8178,8273,0,0,1.02811242714887,0.0646447627888502,0.0599378882843833,0.0831287429707053,0.110327294950761,0,0.0381813161095211,0
"Stard8","ENSMUSG00000031216","MGP_CASTEiJ_G0034898","X","X",5499,5499,10.9230445340239,12.869453261153,14.8530234896526,13.3151635764829,15.0198200564943,1.37569830815841,2.600392339395,2.0931601919114,1.83814673605568,3.00712288326347
"Stk26","ENSMUSG00000031112","MGP_CASTEiJ_G0034672","X","X",5268,5271,0.486341927684072,0.392226989469989,0.760015857578865,0.652300997639884,0.88394731941952,0.130473172186804,0.173162153505529,0.0623914567326386,0,0.0560213863426084
"Suv39h1","ENSMUSG00000039231","MGP_CASTEiJ_G0034521","X","X",5278,5270,1.0787121700306,0.880838671123111,0.758575888163217,1.05172056383398,1.02157873328658,0.0652489649522434,0,0,0.239752583054321,0.168096049760088
"Syap1","ENSMUSG00000031357","MGP_CASTEiJ_G0035200","X","X",2340,2351,29.8054165424845,30.574345256743,33.7068981594836,31.8554473001271,36.4486909264126,3.80281292120646,4.65880584157027,4.75602829727057,4.29943381606559,5.90326252163284
"Syn1","ENSMUSG00000037217","MGP_CASTEiJ_G0034577","X","X",3299,3299,0,0,0,0,0,0,0,0,0.287245251446561,0
"Syp","ENSMUSG00000031144","MGP_CASTEiJ_G0034497","X","X",5226,5211,0.217889124891755,0.0988448038905425,0.153224781390182,0.354061815022055,0.0937948814369857,0.197963180943191,0,0,0,0
"Sytl4","ENSMUSG00000031255","MGP_CASTEiJ_G0035023","X","X",5123,5125,0.833512029097433,0.55457665395781,1.32859613783589,0.670763547836602,0.908966324165924,0.134190066457882,0.178095163146857,0.449181966646667,0.123267913433783,0
"Sytl5","ENSMUSG00000054453","MGP_CASTEiJ_G0034539","X","X",2301,2301,0.989733652050678,1.45921735912987,2.95801738988844,1.03389479156561,2.13025662924679,0.149440263058811,0.264446678582542,0.714614012250626,0,0.12833060730634
"Taf1","ENSMUSG00000031314","MGP_CASTEiJ_G0034927","X","X",8400,8558,0.948907138903589,0.860938241886626,2.0972094721419,1.19578958710204,0.962837956122599,0.482162250944131,0.319959468729017,0.230566979507645,0.221458771797664,0.241530859065578
"Taf7l","ENSMUSG00000009596","MGP_CASTEiJ_G0035032","X","X",2249,2245,0,0,0,0,0,0,0,0,0,0
"Taf9b","ENSMUSG00000047242","MGP_CASTEiJ_G0034968","X","X",3150,3158,17.1707006087316,13.5290295153613,13.2187748547126,13.3424943402964,12.4488139781508,2.50437841730887,3.85365299188366,2.9158424054011,1.30030473915861,2.80514940543276
"Taz","ENSMUSG00000009995","MGP_CASTEiJ_G0034800","X","X",5859,5364,3.88697240718315,3.61479446158235,4.51012789707937,3.8799435763356,3.22096329407798,1.15389948086686,0.907519474151271,0.919645884893003,0.94220440916948,0.660601179892369
"Tbc1d25","ENSMUSG00000039201","MGP_CASTEiJ_G0034525","X","X",2794,2794,6.82642573083826,7.39531775421582,8.45461878045104,8.13621668351836,6.40346450938568,1.35378757991466,2.06895925929673,1.64785796640241,3.50468678360634,2.32510808985739
"Tbc1d8b","ENSMUSG00000042473","MGP_CASTEiJ_G0035093","X","X",5207,5211,26.5701288365936,23.2636855451216,26.1432610491004,31.6264849303184,30.9240481184966,2.50753362528043,2.68572473049775,3.78659031016394,3.69762343477609,3.79665030447066
"Tbl1x","ENSMUSG00000025246","MGP_CASTEiJ_G0034837","X","X",7057,7052,4.51796512217098,5.38010152574751,4.99264831117813,4.90683703991961,4.82739939097112,1.02397943154634,0.992293786913205,1.30576153094961,0.985426633554949,1.38181055084973
"Tbx22","ENSMUSG00000031241","MGP_CASTEiJ_G0034978","X","X",5380,5550,0,0,0,0,0,0,0,0,0,0
"Tceal1","ENSMUSG00000049536","MGP_CASTEiJ_G0035069","X","X",2816,2803,4.85236605121154,3.94392873591531,5.11844770447859,4.69340261085952,4.09056931255597,2.69888155425012,3.0392027484331,3.1678076874131,2.47921106665341,2.42298991454636
"Tceal3","ENSMUSG00000044550","MGP_CASTEiJ_G0035045","X","X",958,3546,10.6974917538192,9.1665658321958,6.68687020914482,11.3127660091732,9.20991326410685,0,0,0,0,0
"Tceal5","ENSMUSG00000054034","MGP_CASTEiJ_G0035063","X","X",1044,1263,0,0,0.383502254571404,0,0.234756729113834,0,0,0,0,0.467598934935691
"Tceal7","ENSMUSG00000079428","MGP_CASTEiJ_G0035065","X","X",1160,1217,0,0,0.345152029114264,0,0,0,0,0,0,0
"Tceal8","ENSMUSG00000051579","MGP_CASTEiJ_G0035062","X","X",2562,2563,38.22295735162,30.5461694720899,32.661458992374,48.0792016902112,54.431673823523,79.5591856659793,71.4615817530031,83.146608953435,92.5561432535018,96.4325652921385
"Tceanc","ENSMUSG00000051224","MGP_CASTEiJ_G0035225","X","X",4254,4201,6.69186980891107,7.04293625238707,6.30588051310781,5.15740294043712,5.35801606561363,1.39149125686063,1.66571192223564,1.87878334741864,1.27823339180175,0.773191145329869
"Tcp11x2","ENSMUSG00000058252","MGP_CASTEiJ_G0035052","X","X",1776,1776,0,0,0,0,0,0,0,0,0,0
"Tenm1","ENSMUSG00000016150","MGP_CASTEiJ_G0034640","X","X",17393,17747,0,0,0,0,0,0,0,0,0,0
"Tex13a","ENSMUSG00000071686","MGP_CASTEiJ_G0035084","X","X",1317,1317,0,0,0,0,0,0,0,0,0,0
"Tex28","ENSMUSG00000062564","MGP_CASTEiJ_G0034794","X","X",1421,1425,0,0,0,0,0,0,0,0,0,0
"Tfe3","ENSMUSG00000000134","MGP_CASTEiJ_G0034506","X","X",9174,9261,7.57139770740601,9.03731771241356,7.59379611471801,8.21176629468371,8.38859951070207,1.22529397417607,0.919866677881221,1.24287743173748,1.46664325790788,1.88122610056165
"Tgif2lx2","ENSMUSG00000100194","MGP_CASTEiJ_G0035009","X","X",1030,1030,0,0,0,0,0,0,0,0,0,0
"Timm17b","ENSMUSG00000031158","MGP_CASTEiJ_G0034513","X","X",2561,2557,9.33715732150348,9.78262508352237,8.28580505659699,6.81215959112772,7.36884964467118,0,0.237970984520308,0.385841261366138,0.370599172671961,0.80837743131921
"Timm8a1","ENSMUSG00000048007","MGP_CASTEiJ_G0035034","X","X",1215,1421,0,0,0,0,0,0,0,0,0,0
"Timp1","ENSMUSG00000001131","MGP_CASTEiJ_G0034578","X","X",888,888,0,0,0,0.595343322170289,1.10399110448128,0,0,0,0,0
"Tktl1","ENSMUSG00000031397","MGP_CASTEiJ_G0034795","X","X",2474,2473,0.575327691332005,0.939584985082413,0.971001666384511,4.59429858806597,4.65604009060533,0,0.492108214652996,0.531929427315386,0.894103597743017,0.955240525392281
"Tlr13","ENSMUSG00000033777","MGP_CASTEiJ_G0034966","X","X",4085,4304,0.0696871827836174,0.0632267986697645,0.0980113473127408,0.129416124868352,0.119993157990131,0,0,0,0,0.137215951399577
"Tlr7","ENSMUSG00000044583","MGP_CASTEiJ_G0035229","X","X",4082,4082,0,0,0,0,0,0,0,0,0,0
"Tlr8","ENSMUSG00000040522","MGP_CASTEiJ_G0035228","X","X",3585,3586,0,0,0,0,0,0,0,0,0,0
"Tmem164","ENSMUSG00000047045","MGP_CASTEiJ_G0035118","X","X",6688,6851,150.167959900652,143.73858266905,167.442084554696,116.91018882461,117.449268951775,38.245931764315,34.8166382291671,39.7941016544862,28.1709285088828,28.3177191518918
"Tmem185a","ENSMUSG00000073139","MGP_CASTEiJ_G0034743","X","X",2513,2513,3.05855464588901,4.41946013543076,2.70847513495157,2.6296501695544,2.24312717050593,0.684166425185678,0.484275214817692,0.785193876094879,0,0.58752233866273
"Tmem255a","ENSMUSG00000036502","MGP_CASTEiJ_G0034626","X","X",4486,4490,0,0.0575750050303139,0.089250190319337,0,0,0,0.0677607803361278,0,0,0
"Tmem28","ENSMUSG00000071719","MGP_CASTEiJ_G0034901","X","X",4061,3909,12.4075274749521,12.4020899163673,16.7603989513255,10.1541147172625,9.6561841987626,0.96763430500935,1.24531452017074,2.43977889094255,1.13129608453235,1.05757026957443
"Tmem29","ENSMUSG00000041353","MGP_CASTEiJ_G0035133","X","X",7781,7621,0.0365855470596423,0.0663877323135812,0.308733854599059,0.0679430497477467,0,0.180481325441975,0.279454313864913,0.388372695963737,0.124343535562551,0.464960599520098
"Tmem35a","ENSMUSG00000033578","MGP_CASTEiJ_G0035029","X","X",1920,1918,0,0,0.208529350923201,0.275346286503759,0.382946914366943,0,0.47587993280899,0.514387958974565,0,0.461869750904935
"Tmem47","ENSMUSG00000025666","MGP_CASTEiJ_G0034848","X","X",4051,4025,0.421632399414085,0.701332065718553,0.197667911020758,0.39150693909199,0.665501426103007,0.170863128098545,0.151178088799609,0,0,0
"Tmsb4x","ENSMUSG00000049775","MGP_CASTEiJ_G0035227","X","X",1370,1371,14.3375020257696,18.852662231094,73.3536239393496,19.680225090838,19.1417552524439,4.51460015708958,3.77256043986626,8.3955418638372,3.6863489794202,7.32298813421167
"Tnmd","ENSMUSG00000031250","MGP_CASTEiJ_G0035020","X","X",1353,1353,0,0,0,0,0,0,0,0,0,0
"Trap1a","ENSMUSG00000051257","MGP_CASTEiJ_G0035090","X","X",1181,1178,0,0,0,0,0,0,0,0,0,0
"Trappc2","ENSMUSG00000079317","MGP_CASTEiJ_G0035223","X","X",3675,3643,2.1689306032082,3.86543700438892,2.72364866511937,3.23672369441154,3.60126404367932,0.660728607490601,0.668121666119602,0.270819683039587,0.867071172588713,0.810564719769116
"Trex2","ENSMUSG00000031372","MGP_CASTEiJ_G0034771","X","X",1017,1017,0,0,0,0,0.24098920864783,0,0,0,0,0
"Trmt2b","ENSMUSG00000067369","MGP_CASTEiJ_G0035028","X","X",4648,4648,1.22492315693234,1.77818569752832,1.80892930921331,2.44541624502478,2.32009146053638,1.03572905210338,1.11277546537363,2.19337917847889,0.339795641323223,0.571772492837134
"Trpc5","ENSMUSG00000041710","MGP_CASTEiJ_G0035126","X","X",4987,5014,0,0,0,0,0.0982899639842966,0,0,0,0,0
"Tsc22d3","ENSMUSG00000031431","MGP_CASTEiJ_G0035103","X","X",4036,4341,38.1584808335116,17.3424873799263,30.4547920238285,26.4594409706685,23.4398428456912,5.70330966631633,2.59320397079956,3.33335088948641,3.49273286163448,3.1970905755261
"Tsga8","ENSMUSG00000035522","MGP_CASTEiJ_G0034851","X","X",1067,1070,0,0,0,0,0,0,0,0,0,0
"Tsix","ENSMUSG00000085715","MGP_CASTEiJ_G0004610","X","X",4221,6077,0.472093103932135,0.0611896405036693,0.379413744394736,0.125246356334332,0,0,0,0,0,0
"Tspan6","ENSMUSG00000067377","MGP_CASTEiJ_G0035021","X","X",2060,2060,0,0,0,0,0,0,0,0,0,0
"Tspan7","ENSMUSG00000058254","MGP_CASTEiJ_G0034543","X","X",6950,7067,2.41664120267532,2.48990772113974,2.01628379597685,1.33117053619083,1.41056705148111,0.340601997606942,0.344413079053871,0.279212142440417,0.223485232895195,0.208920848600458
"Tspyl2","ENSMUSG00000041096","MGP_CASTEiJ_G0035151","X","X",2820,2820,28.2653190311707,27.6599307499746,26.2658246269223,29.3390255917196,32.8519565686705,3.65810686487578,6.58120571853266,4.08166237422723,5.37657920296287,6.80630045452936
"Tsr2","ENSMUSG00000025264","MGP_CASTEiJ_G0035141","X","X",3810,3805,3.51170358491879,5.0164905432764,3.99325497200966,4.50960847187257,3.85962244401328,1.536308743777,1.11943302284599,0.86429794595989,0.830155133177577,0.853659921558681
"Tsx","ENSMUSG00000031329","MGP_CASTEiJ_G0034947","X","X",812,812,0,0,0,0.325532555472424,0.301830080289215,0,0,0,0,0
"Txlng","ENSMUSG00000038344","MGP_CASTEiJ_G0035199","X","X",7429,7541,4.55996565605843,4.45013171199978,6.790607157806,2.95323625099199,3.49698730255127,3.55672185827731,2.90488066132654,3.22716314340175,2.26192779755997,2.6627282142963
"Uba1","ENSMUSG00000001924","MGP_CASTEiJ_G0034573","X","X",4794,4819,39.7852179640428,38.2519494204946,41.5910354982745,42.0704313596731,44.7841798228375,6.27928200586271,3.97748328152739,4.572313692743,3.14628623207207,2.87996891229691
"Ube2a","ENSMUSG00000016308","MGP_CASTEiJ_G0034604","X","X",1033,2272,10.4719664893523,14.5017670947021,18.9917147481653,13.0502944697231,11.1510582615272,0,0.535644196671153,0,0.834174370177997,0.519874520091356
"Ube2dnl1","ENSMUSG00000050435","MGP_CASTEiJ_G0035003","X","X",552,743,0,0,0,0,0,0,0,0,0,0
"Ube2dnl2","ENSMUSG00000047079","MGP_CASTEiJ_G0035004","X","X",743,743,0,0,0,0,0,0,0,0,0,0
"Ubl4a","ENSMUSG00000015290","MGP_CASTEiJ_G0034806","X","X",3141,3142,12.4164544441062,10.85423571433,11.7270374234557,11.2768374071453,13.8889883746202,11.4912523094602,13.7501331402637,11.6180954476731,10.9580741791768,13.5332834969166
"Ubqln2","ENSMUSG00000050148","MGP_CASTEiJ_G0035161","X","X",3340,3344,13.4665264622845,14.6926586190233,15.2238912961417,12.1877829331484,12.6945755564994,1.8509320620125,1.27375677390221,1.47517360244201,2.17257854306327,1.4128647244588
"Upf3b","ENSMUSG00000036572","MGP_CASTEiJ_G0034609","X","X",3997,3999,7.7631382141975,5.81569490391266,5.90998370592449,4.76155499703272,6.80624188056732,1.8917141776852,2.20633438548817,3.20723915205596,0.947859049284526,1.18145027221561
"Uprt","ENSMUSG00000073016","MGP_CASTEiJ_G0034954","X","X",2292,2304,1.61463256619721,1.01419426400257,2.27089554932072,1.49926773803094,1.71089720903904,1.79094815259543,1.32051173484902,2.14105057576652,0.959686717542743,1.53796212193692
"Usp11","ENSMUSG00000031066","MGP_CASTEiJ_G0034575","X","X",4728,4732,10.0550439211231,9.06825813154695,11.516747908855,8.27436556397081,8.39761761454412,1.01734332928498,0.964431224775615,1.38996351833363,0.734280285273616,1.62246553523016
"Usp26","ENSMUSG00000055780","MGP_CASTEiJ_G0034677","X","X",4117,4133,0,0,0,0,0,0,0,0,0,0
"Usp27x","ENSMUSG00000046269","MGP_CASTEiJ_G0034492","X","X",4276,4279,0.798892820405267,0.664428484150108,0.749067079088019,0.803629947513309,0.917066511486784,0.241081125472066,0,0,0.147639181198443,0.276035267503519
"Usp51","ENSMUSG00000067215","MGP_CASTEiJ_G0035156","X","X",2204,2204,0,0,0.181658962691718,0,0,0.156017261932088,0,0,0,0
"Utp14a","ENSMUSG00000063785","MGP_CASTEiJ_G0034654","X","X",4117,4130,14.3131244415625,11.5433060364687,11.5726951904136,12.8410218626965,14.4063196738285,4.16297875663828,2.43102053811237,4.53881985495184,0.382414077692576,0.500489368494726
"Uxt","ENSMUSG00000001134","MGP_CASTEiJ_G0034581","X","X",1646,1639,0,0.470743874664619,0,0.32118157356453,0.595591798772402,0.209799905612156,0,0.601950033748148,0.578170887444908,0.360327916304929
"Vbp1","ENSMUSG00000031197","MGP_CASTEiJ_G0034826","X","X",2132,2132,4.53979963265319,5.57267717543874,4.13146331284992,4.46339946602716,4.48328094868616,6.45144550278279,2.8540891529945,2.31378073478709,3.40764664540505,2.07754733169715
"Vegfd","ENSMUSG00000031380","MGP_CASTEiJ_G0035213","X","X",2394,2408,0.118910669035538,0.215773995460307,0.334483169400623,0,0.102375114951898,0.142799852698639,0,0,0,0
"Vgll1","ENSMUSG00000031131","MGP_CASTEiJ_G0034710","X","X",2453,2455,0,0,0,0,0,0,0,0,0,0
"Vsig1","ENSMUSG00000031430","MGP_CASTEiJ_G0035106","X","X",2718,2768,0,0,0.441916505267712,0,0.0901714588649165,0,0,0,0,0
"Vsig4","ENSMUSG00000044206","MGP_CASTEiJ_G0034888","X","X",1484,1484,0,0,0,0,0,0,0,0,0,0
"Was","ENSMUSG00000031165","MGP_CASTEiJ_G0034522","X","X",2055,2381,0,0,0,0,0.357789817802691,0,0,0,0,0.124018785137291
"Wdr13","ENSMUSG00000031166","MGP_CASTEiJ_G0034523","X","X",5187,5277,13.4460525755569,14.4900536951422,15.2061194704437,13.8612728613575,12.9937645900486,3.12779575029742,3.80523586219596,3.17834636921065,2.15491093694647,3.63724981651939
"Wdr45","ENSMUSG00000039382","MGP_CASTEiJ_G0034503","X","X",2723,3310,29.2721996576943,36.0436869537552,25.2900230807484,28.9280446724184,26.9117596523166,4.57097582873903,6.15845182734662,4.37162423300921,5.43952253955344,5.97714342495366
"Wnk3","ENSMUSG00000041245","MGP_CASTEiJ_G0035142","X","X",10532,10589,0.0270292576596161,0,0,0,0.0232706062661264,0,0,0,0,0
"Xiap","ENSMUSG00000025860","MGP_CASTEiJ_G0034638","X","X",9112,9469,17.1203175631859,12.556924094242,17.883359963282,13.1411976596527,12.1036777148464,4.72088561503664,3.95208006719118,6.07787934064888,3.06900523730218,3.71098939296809
"Xist","ENSMUSG00000086503","MGP_CASTEiJ_G0007376","X","X",16791,17946,3.83157072346277,4.26085211725202,5.91348554199223,0.22039509800551,0.116770186502218,25.9822207413644,27.0745964684952,36.613897589357,0.0176013612043947,0.0493628765315762
"Xkrx","ENSMUSG00000031258","MGP_CASTEiJ_G0035026","X","X",3024,3024,0,0,0,0.0874115195250026,0.0810469660035856,0,0,0.10875177527703,0.208911394295019,0
"Xpnpep2","ENSMUSG00000037005","MGP_CASTEiJ_G0034651","X","X",4878,4878,0,0,0.16415594660621,0,0,0.0704924242103983,0,0,0,0
"Yipf6","ENSMUSG00000047694","MGP_CASTEiJ_G0034897","X","X",7149,7149,51.9649104603098,45.4133180886064,50.5720866494068,40.2654947212881,41.0705075092212,4.66563412979959,5.9580957503553,6.94624012226864,4.0207772505022,4.21309976164676
"Yy2","ENSMUSG00000091736","MGP_CASTEiJ_G0035176","X","X",2866,2867,0,0,0,0,0,0,0,0,0,0
"Zbtb33","ENSMUSG00000048047","MGP_CASTEiJ_G0034625","X","X",5109,5122,0.334318428269027,0.252771063384212,0.548568110473247,0.41390868669972,0.191885711642077,0.134268662748271,0.178199475034682,0.256825746534742,0.123340112524041,0.230604238509871
"Zc3h12b","ENSMUSG00000035045","MGP_CASTEiJ_G0034884","X","X",8588,8032,0.0994429931314893,0.0902240821725621,0.279722650516451,0.277013497367544,0.399534740652982,0,0.113637663238003,0.163777573923176,0.0393269457388033,0.0735280695746736
"Zc4h2","ENSMUSG00000035062","MGP_CASTEiJ_G0034883","X","X",2258,2257,0.252145386776861,0.57192531569085,0.354629188461068,0.468259406631723,0.759788386343623,0.152353586751583,0.269602041390531,0,0.559812189940749,0.261664800542214
"Zcchc12","ENSMUSG00000036699","MGP_CASTEiJ_G0034596","X","X",2280,2280,0,0.226562695233322,0.175603663935327,0.231870557055797,0.537469353497465,0,0,0,0,0
"Zcchc13","ENSMUSG00000031330","MGP_CASTEiJ_G0034949","X","X",1081,1085,0,0,0,0,0,0,0,0,0,0
"Zcchc18","ENSMUSG00000031428","MGP_CASTEiJ_G0035079","X","X",4883,4876,0.116597231894768,0,0.163987857371512,0,0.10038338119797,0.0705213382482205,0,0,0,0
"Zdhhc15","ENSMUSG00000033906","MGP_CASTEiJ_G0034955","X","X",5512,5509,0.30987533563615,0.2811481921981,0.14527443895956,0.1438674356188,0.266784497672181,0.187254698837352,0.0552270654763503,0,0,0
"Zdhhc9","ENSMUSG00000036985","MGP_CASTEiJ_G0034653","X","X",6651,6733,10.8715567560447,9.55303597221967,11.9793857165444,10.3729913616572,12.3445825349981,2.34927284772357,2.98235996506878,2.63756570557521,2.58028687799996,2.98227141898239
"Zfp182","ENSMUSG00000054737","MGP_CASTEiJ_G0034582","X","X",5677,5733,1.75506869094375,1.31938747655692,1.83367715308899,1.67623175296281,1.98590050360451,0.299897126546592,0.371484619913571,0.458908590179995,0.550975105833016,0.309041054329553
"Zfp185","ENSMUSG00000031351","MGP_CASTEiJ_G0034763","X","X",3708,3707,17.887974382244,13.5131083273467,19.4357453287644,15.3267188604034,13.8802765077986,2.59728547837956,1.80561367186477,2.48401141522975,1.19294210802184,0.796570616163715
"Zfp275","ENSMUSG00000031365","MGP_CASTEiJ_G0034769","X","X",6755,6745,2.6971157760102,2.48531394771121,4.5638755352311,1.7609118544726,1.81410825458804,0.509802884059782,0.676603195795139,0.243784557774454,0.655631785683758,0.612904697370859
"Zfp280c","ENSMUSG00000036916","MGP_CASTEiJ_G0034659","X","X",5241,5236,2.22697153377487,2.90757620328054,3.81965611307523,3.1270007580049,3.60076778095839,0.0656726595298554,0.11621310302109,0.314042559623508,0.180982063506914,0.507562747652215
"Zfp300","ENSMUSG00000031079","MGP_CASTEiJ_G0034584","X","X",5336,5338,0.16004805566215,0,0,0,0.0459306643918371,0,0,0,0,0
"Zfp36l3","ENSMUSG00000059334","MGP_CASTEiJ_G0034696","X","X",2347,2347,0,0,0,0.225251329393787,0,0,0,0,0,0
"Zfp449","ENSMUSG00000073176","MGP_CASTEiJ_G0034699","X","X",3740,3738,0.83727100491493,0.138118434527266,0.963472509078321,0.282708486677655,0.26212409111748,0,0,0,0.0845034853328165,0
"Zfp711","ENSMUSG00000025529","MGP_CASTEiJ_G0034998","X","X",4338,5535,0.0656229003391141,0,0.27688544520923,0.243736685148555,0.225989880308754,0,0,0,0,0
"Zfp92","ENSMUSG00000031374","MGP_CASTEiJ_G0034770","X","X",6788,6744,0.20968778850256,0.0380497160527384,0.176948889410377,0.0389411365709499,0.288846228868407,0,0,0,0,0.0875707969786148
"Zic3","ENSMUSG00000067860","MGP_CASTEiJ_G0034716","X","X",4747,4639,0,0,0,0,0,0,0,0,0,0
"Zmat1","ENSMUSG00000052676","MGP_CASTEiJ_G0035044","X","X",4332,5391,2.3656964681807,2.32524871423673,2.03330558240905,2.25768700291171,1.07493870699493,0.956766959650313,0.451487150746375,0.915039978958648,0.41014991601159,0.60251827147668
"Zmym3","ENSMUSG00000031310","MGP_CASTEiJ_G0034924","X","X",8037,8021,10.0947567968467,9.67310230712484,9.56479531222209,8.84725955290912,10.6426555671271,2.18638128789609,2.31380128740333,1.88602505275352,1.96904393575656,2.65064061509238
"Zrsr2","ENSMUSG00000031370","MGP_CASTEiJ_G0035206","X","X",7154,7194,8.07778092804425,6.96789547179698,8.22691137888794,7.46367792546951,7.46837482422084,1.14716278664995,1.05729046326527,1.14284601208555,1.2733315008407,1.19034933207461
"Zxdb","ENSMUSG00000073062","MGP_CASTEiJ_G0034878","X","X",2922,5619,4.9686102755732,4.50799284766099,6.71404563136715,3.34712528973768,3.3550448349739,0,0,0,0,0
