"gene_name","gene_id_mat","chromosome_mat","gene_id_pat","chromosome_pat","num_reads_mouse_1_female_mat_bl6","num_reads_mouse_2_female_mat_bl6","num_reads_mouse_4_female_mat_bl6","num_reads_mouse_7_male_mat_bl6","num_reads_mouse_8_male_mat_bl6","num_reads_mouse_1_female_pat_cast","num_reads_mouse_2_female_pat_cast","num_reads_mouse_4_female_pat_cast","num_reads_mouse_7_male_pat_cast","num_reads_mouse_8_male_pat_cast"
"Scd3","ENSMUSG00000025202","19","MGP_CASTEiJ_G0024363","19",0,0,0,3,2,3,3,6,1,4
"Scd4","ENSMUSG00000050195","19","MGP_CASTEiJ_G0024365","19",57,49,41,34,31,27,32,33,8,19
"Scel","ENSMUSG00000022123","14","MGP_CASTEiJ_G0020890","14",130,354,68,32,34,130,362,94,33,29
"Scfd1","ENSMUSG00000020952","12","MGP_CASTEiJ_G0019019","12",133,134,103,192,166,120,132,110,149,146
"Scfd2","ENSMUSG00000062110","5","MGP_CASTEiJ_G0028740","5",26,17,13,42,26,29,31,33,35,37
"Scg2","ENSMUSG00000050711","1","MGP_CASTEiJ_G0015557","1",0,0,1,0,3,0,0,0,0,0
"Scg3","ENSMUSG00000032181","9","MGP_CASTEiJ_G0034048","9",0,0,0,0,0,0,1,0,0,0
"Scg5","ENSMUSG00000023236","2","MGP_CASTEiJ_G0025480","2",1,1,5,5,4,0,0,0,3,1
"Scgb1a1","ENSMUSG00000024653","19","MGP_CASTEiJ_G0024036","19",1362,2239,965,1081,1210,896,1536,1002,721,695
"Scgb1b2","ENSMUSG00000062556","7","MGP_CASTEiJ_G0031102","7",0,0,0,0,0,0,0,0,0,0
"Scgb1b24","ENSMUSG00000078753","7","MGP_CASTEiJ_G0031105","7",0,0,0,0,0,0,0,0,0,0
"Scgb1b27","ENSMUSG00000066583","7","MGP_CASTEiJ_G0031108","7",0,0,0,0,0,0,0,0,0,0
"Scgb1c1","ENSMUSG00000038801","7","MGP_CASTEiJ_G0032220","7",64,97,69,120,123,27,60,60,79,80
"Scgb2a2","ENSMUSG00000096872","19","MGP_CASTEiJ_G0024038","19",1,0,0,0,0,0,0,0,0,1
"Scgb2b24","ENSMUSG00000046438","7","MGP_CASTEiJ_G0031104","7",0,0,0,0,0,0,0,0,0,0
"Scgb2b26","ENSMUSG00000066586","7","MGP_CASTEiJ_G0031106","7",0,0,0,0,0,0,0,0,0,0
"Scgb2b27","ENSMUSG00000066584","7","MGP_CASTEiJ_G0031107","7",0,0,0,0,0,0,0,0,0,0
"Scgb2b3","ENSMUSG00000078754","7","MGP_CASTEiJ_G0031103","7",0,0,0,0,0,0,0,0,0,0
"Scgb3a1","ENSMUSG00000064057","11","MGP_CASTEiJ_G0017548","11",7,6,13,3,4,3,4,6,7,6
"Scgb3a2","ENSMUSG00000038791","18","MGP_CASTEiJ_G0023596","18",20,37,13,20,14,19,18,23,4,10
"Scgn","ENSMUSG00000021337","13","MGP_CASTEiJ_G0019643","13",0,0,0,0,0,1,0,0,0,0
"Scimp","ENSMUSG00000057135","11","MGP_CASTEiJ_G0017924","11",0,0,0,0,0,0,0,0,0,0
"Scin","ENSMUSG00000002565","12","MGP_CASTEiJ_G0019001","12",2,1,0,2,6,2,1,1,3,2
"Scly","ENSMUSG00000026307","1","MGP_CASTEiJ_G0015655","1",154,217,144,204,149,102,146,118,147,157
"Scmh1","ENSMUSG00000000085","4","MGP_CASTEiJ_G0027837","4",78,60,33,67,72,116,121,114,97,114
"Scml1","ENSMUSG00000086540","X","MGP_CASTEiJ_G0007394","X",0,0,0,0,0,0,0,0,0,0
"Scml2","ENSMUSG00000000037","X","MGP_CASTEiJ_G0035194","X",0,1,0,0,0,1,0,1,0,0
"Scml4","ENSMUSG00000044770","10","MGP_CASTEiJ_G0016528","10",0,1,0,6,5,0,0,3,2,1
"Scn10a","ENSMUSG00000034533","9","MGP_CASTEiJ_G0034411","9",0,0,0,0,0,0,0,0,0,0
"Scn11a","ENSMUSG00000034115","9","MGP_CASTEiJ_G0034412","9",0,0,0,0,0,0,0,0,0,0
"Scn1a","ENSMUSG00000064329","2","MGP_CASTEiJ_G0024980","2",0,0,0,0,0,0,0,0,0,0
"Scn1b","ENSMUSG00000019194","7","MGP_CASTEiJ_G0031099","7",1,5,1,0,4,6,18,6,10,16
"Scn2b","ENSMUSG00000070304","9","MGP_CASTEiJ_G0033736","9",0,0,0,0,1,1,0,0,0,0
"Scn3a","ENSMUSG00000057182","2","MGP_CASTEiJ_G0024975","2",0,1,0,0,0,0,0,0,1,0
"Scn3b","ENSMUSG00000049281","9","MGP_CASTEiJ_G0033671","9",5,2,4,4,1,12,15,9,0,2
"Scn4b","ENSMUSG00000046480","9","MGP_CASTEiJ_G0033737","9",0,0,0,1,0,0,0,0,0,0
"Scn5a","ENSMUSG00000032511","9","MGP_CASTEiJ_G0034409","9",0,0,0,0,1,0,0,0,0,2
"Scn7a","ENSMUSG00000034810","2","MGP_CASTEiJ_G0024982","2",26,18,18,4,0,33,24,41,10,5
"Scn8a","ENSMUSG00000023033","15","MGP_CASTEiJ_G0021623","15",0,0,0,0,0,3,0,0,0,0
"Scn9a","ENSMUSG00000075316","2","MGP_CASTEiJ_G0024981","2",0,0,0,0,0,0,0,0,0,0
"Scnm1","ENSMUSG00000092607","3","MGP_CASTEiJ_G0026723","3",29,40,33,50,53,42,55,36,38,41
"Scnn1a","ENSMUSG00000030340","6","MGP_CASTEiJ_G0030378","6",1470,1439,839,858,723,1419,1429,1222,875,643
"Scnn1b","ENSMUSG00000030873","7","MGP_CASTEiJ_G0031971","7",367,662,191,200,167,221,443,192,130,93
"Scnn1g","ENSMUSG00000000216","7","MGP_CASTEiJ_G0031970","7",417,671,197,143,130,292,499,205,121,121
"Sco1","ENSMUSG00000069844","11","MGP_CASTEiJ_G0017793","11",27,39,33,34,31,23,28,19,31,39
"Sco2","ENSMUSG00000091780","15","MGP_CASTEiJ_G0021486","15",0,0,0,0,0,0,0,0,0,0
"Scp2d1","ENSMUSG00000027431","2","MGP_CASTEiJ_G0025772","2",0,0,0,0,0,0,0,0,0,0
"Scpep1","ENSMUSG00000000278","11","MGP_CASTEiJ_G0018236","11",9,9,12,7,19,114,127,70,89,77
"Scpep1os","ENSMUSG00000087338","11","MGP_CASTEiJ_G0002924","11",0,0,0,0,0,0,0,0,0,0
"Scrg1","ENSMUSG00000031610","8","MGP_CASTEiJ_G0032636","8",0,0,0,0,0,0,0,0,0,0
"Scrib","ENSMUSG00000022568","15","MGP_CASTEiJ_G0021231","15",282,325,211,248,344,230,249,222,223,258
"Scrn1","ENSMUSG00000019124","6","MGP_CASTEiJ_G0029858","6",36,55,16,12,7,80,131,71,63,37
"Scrn2","ENSMUSG00000020877","11","MGP_CASTEiJ_G0018328","11",72,88,64,103,98,102,143,121,133,172
"Scrn3","ENSMUSG00000008226","2","MGP_CASTEiJ_G0025032","2",23,27,18,24,27,42,26,43,32,31
"Scrt1","ENSMUSG00000048385","15","MGP_CASTEiJ_G0021254","15",0,0,0,0,0,0,0,2,0,0
"Scrt2","ENSMUSG00000060257","2","MGP_CASTEiJ_G0025829","2",0,0,0,1,0,0,0,0,0,0
"Sct","ENSMUSG00000038580","7","MGP_CASTEiJ_G0032248","7",0,0,0,0,0,0,0,0,0,0
"Sctr","ENSMUSG00000026387","1","MGP_CASTEiJ_G0015751","1",0,0,0,0,1,0,0,0,2,6
"Scube1","ENSMUSG00000016763","15","MGP_CASTEiJ_G0021426","15",2,4,0,0,2,1,4,4,0,1
"Scube2","ENSMUSG00000007279","7","MGP_CASTEiJ_G0031875","7",1,3,0,1,2,2,1,3,5,8
"Scube3","ENSMUSG00000038677","17","MGP_CASTEiJ_G0022658","17",1,3,3,5,3,1,3,4,2,3
"Scx","ENSMUSG00000034161","15","MGP_CASTEiJ_G0021251","15",0,0,2,0,0,0,0,0,0,1
"Scyl1","ENSMUSG00000024941","19","MGP_CASTEiJ_G0023934","19",285,336,205,333,373,264,328,263,352,328
"Scyl2","ENSMUSG00000069539","10","MGP_CASTEiJ_G0016968","10",179,207,174,222,288,203,201,229,277,282
"Scyl3","ENSMUSG00000026584","1","MGP_CASTEiJ_G0016020","1",69,76,46,79,74,69,69,59,68,75
"Sdad1","ENSMUSG00000029415","5","MGP_CASTEiJ_G0028856","5",37,35,40,38,40,38,37,48,26,39
"Sdc1","ENSMUSG00000020592","12","MGP_CASTEiJ_G0018891","12",8364,8948,5889,8725,9493,155,174,164,178,196
"Sdc2","ENSMUSG00000022261","15","MGP_CASTEiJ_G0021030","15",89,105,68,86,100,17,16,15,10,17
"Sdc3","ENSMUSG00000025743","4","MGP_CASTEiJ_G0027983","4",13,4,0,2,1,10,9,7,0,3
"Sdc4","ENSMUSG00000017009","2","MGP_CASTEiJ_G0026028","2",2620,2952,1618,1916,2146,2270,2504,1951,1590,1712
"Sdcbp","ENSMUSG00000028249","4","MGP_CASTEiJ_G0027188","4",221,281,190,220,258,129,170,82,124,141
"Sdcbp2","ENSMUSG00000027456","2","MGP_CASTEiJ_G0025820","2",6,0,3,4,8,7,24,18,7,6
"Sdccag8","ENSMUSG00000026504","1","MGP_CASTEiJ_G0016189","1",67,69,29,54,80,32,34,27,24,22
"Sde2","ENSMUSG00000038806","1","MGP_CASTEiJ_G0016218","1",326,366,237,306,314,471,484,494,407,365
"Sdf2","ENSMUSG00000002064","11","MGP_CASTEiJ_G0018078","11",178,210,114,215,213,227,248,222,262,228
"Sdf2l1","ENSMUSG00000022769","16","MGP_CASTEiJ_G0021829","16",16,15,6,19,22,10,12,7,16,17
"Sdf4","ENSMUSG00000029076","4","MGP_CASTEiJ_G0028356","4",554,566,393,536,591,548,672,605,605,630
"Sdha","ENSMUSG00000021577","13","MGP_CASTEiJ_G0020027","13",1056,1213,850,1201,1299,1013,1035,1118,1067,1077
"Sdhaf1","ENSMUSG00000074211","7","MGP_CASTEiJ_G0031051","7",30,41,6,25,19,20,27,26,15,22
"Sdhaf2","ENSMUSG00000024668","19","MGP_CASTEiJ_G0024053","19",93,90,62,86,95,105,133,141,111,125
"Sdhaf3","ENSMUSG00000042505","6","MGP_CASTEiJ_G0029539","6",8,23,22,11,23,20,31,17,27,17
"Sdhaf4","ENSMUSG00000026154","1","MGP_CASTEiJ_G0015237","1",44,27,15,33,34,38,61,54,51,66
"Sdhb","ENSMUSG00000009863","4","MGP_CASTEiJ_G0028162","4",137,150,104,171,189,153,177,131,156,197
"Sdhc","ENSMUSG00000058076","1","MGP_CASTEiJ_G0016087","1",21,40,18,29,27,298,352,295,355,382
"Sdhd","ENSMUSG00000000171","9","MGP_CASTEiJ_G0033786","9",119,154,107,165,157,175,139,114,183,187
"Sdk1","ENSMUSG00000039683","5","MGP_CASTEiJ_G0029411","5",4,0,0,4,2,4,1,0,2,0
"Sdk2","ENSMUSG00000041592","11","MGP_CASTEiJ_G0018660","11",1,0,2,1,0,0,0,0,1,2
"Sdr16c5","ENSMUSG00000028236","4","MGP_CASTEiJ_G0027181","4",0,0,0,0,0,0,0,0,0,0
"Sdr16c6","ENSMUSG00000071019","4","MGP_CASTEiJ_G0027182","4",0,0,0,0,0,0,0,0,0,0
"Sdr39u1","ENSMUSG00000022223","14","MGP_CASTEiJ_G0020639","14",32,32,35,66,48,450,503,470,454,496
"Sdr42e1","ENSMUSG00000034308","8","MGP_CASTEiJ_G0033187","8",16,18,22,19,22,2,5,6,6,6
"Sdr9c7","ENSMUSG00000040127","10","MGP_CASTEiJ_G0017165","10",0,0,0,0,0,0,0,0,0,0
"Sds","ENSMUSG00000029597","5","MGP_CASTEiJ_G0029107","5",0,0,0,0,0,3,2,5,3,0
"Sdsl","ENSMUSG00000029596","5","MGP_CASTEiJ_G0029106","5",0,0,0,0,0,0,1,0,0,0
"Sebox","ENSMUSG00000001103","11","MGP_CASTEiJ_G0018090","11",0,0,0,0,1,0,0,0,0,0
"Sec1","ENSMUSG00000040364","7","MGP_CASTEiJ_G0031273","7",38,30,20,33,39,5,5,8,4,10
"Sec11a","ENSMUSG00000025724","7","MGP_CASTEiJ_G0031454","7",2,4,10,4,1,2,5,9,6,4
"Sec11c","ENSMUSG00000024516","18","MGP_CASTEiJ_G0023718","18",40,67,57,16,45,44,68,59,21,43
"Sec13","ENSMUSG00000030298","6","MGP_CASTEiJ_G0030224","6",12,15,10,11,10,12,13,8,16,13
"Sec14l1","ENSMUSG00000020823","11","MGP_CASTEiJ_G0018748","11",428,455,340,391,344,399,462,437,346,328
"Sec14l2","ENSMUSG00000003585","11","MGP_CASTEiJ_G0017290","11",662,622,382,435,452,283,294,243,201,193
"Sec14l3","ENSMUSG00000054986","11","MGP_CASTEiJ_G0017288","11",2284,3954,1525,2176,2183,1461,2399,1241,1344,1378
"Sec14l4","ENSMUSG00000019368","11","MGP_CASTEiJ_G0017287","11",3236,3071,2295,3197,3135,2370,2427,2609,2223,2342
"Sec14l5","ENSMUSG00000091712","16","MGP_CASTEiJ_G0021745","16",15,21,6,3,2,2,7,3,0,0
"Sec16a","ENSMUSG00000026924","2","MGP_CASTEiJ_G0024686","2",131,191,120,169,180,172,182,201,176,229
"Sec16b","ENSMUSG00000026589","1","MGP_CASTEiJ_G0015979","1",0,0,1,2,1,0,0,0,0,0
"Sec22a","ENSMUSG00000034473","16","MGP_CASTEiJ_G0022027","16",79,80,55,114,117,88,105,106,114,107
"Sec22b","ENSMUSG00000027879","3","MGP_CASTEiJ_G0026805","3",319,333,259,364,422,324,393,399,422,417
"Sec22c","ENSMUSG00000061536","9","MGP_CASTEiJ_G0034434","9",87,124,53,86,83,94,116,137,119,117
"Sec23a","ENSMUSG00000020986","12","MGP_CASTEiJ_G0019061","12",82,103,43,78,69,72,86,55,89,79
"Sec23b","ENSMUSG00000027429","2","MGP_CASTEiJ_G0025769","2",181,245,179,257,263,203,247,266,248,273
"Sec23ip","ENSMUSG00000055319","7","MGP_CASTEiJ_G0032114","7",193,205,129,205,221,301,297,288,334,332
"Sec24a","ENSMUSG00000036391","11","MGP_CASTEiJ_G0017590","11",159,176,114,223,244,163,193,196,207,240
"Sec24b","ENSMUSG00000001052","3","MGP_CASTEiJ_G0027036","3",338,316,260,329,345,307,338,319,328,348
"Sec24c","ENSMUSG00000039367","14","MGP_CASTEiJ_G0020302","14",250,305,236,267,304,260,322,298,300,299
"Sec24d","ENSMUSG00000039234","3","MGP_CASTEiJ_G0027004","3",377,458,317,531,594,463,499,509,602,649
"Sec31a","ENSMUSG00000035325","5","MGP_CASTEiJ_G0028895","5",749,764,549,880,1059,792,1038,992,1158,1284
"Sec31b","ENSMUSG00000051984","19","MGP_CASTEiJ_G0024368","19",65,90,56,86,99,76,98,120,86,103
"Sec61a1","ENSMUSG00000030082","6","MGP_CASTEiJ_G0030099","6",237,246,171,293,300,251,248,251,278,341
"Sec61a2","ENSMUSG00000025816","2","MGP_CASTEiJ_G0024522","2",19,25,12,10,11,18,27,43,16,15
"Sec61g","ENSMUSG00000078974","11","MGP_CASTEiJ_G0017367","11",91,105,51,155,170,86,95,82,148,221
"Sec62","ENSMUSG00000027706","3","MGP_CASTEiJ_G0026295","3",139,181,115,181,190,149,198,195,177,179
"Sec63","ENSMUSG00000019802","10","MGP_CASTEiJ_G0016527","10",263,283,202,247,334,220,263,284,286,283
"Secisbp2","ENSMUSG00000035139","13","MGP_CASTEiJ_G0019815","13",129,106,86,120,153,150,155,139,147,159
"Secisbp2l","ENSMUSG00000035093","2","MGP_CASTEiJ_G0025613","2",1445,1786,1251,1287,1388,1617,2014,2108,1595,1711
"Sectm1a","ENSMUSG00000025165","11","MGP_CASTEiJ_G0018839","11",0,0,0,0,0,0,1,0,3,0
"Sectm1b","ENSMUSG00000039364","11","MGP_CASTEiJ_G0018838","11",0,0,0,0,0,0,0,0,0,1
"Seh1l","ENSMUSG00000079614","18","MGP_CASTEiJ_G0023737","18",160,168,100,173,173,91,122,112,111,100
"Sel1l","ENSMUSG00000020964","12","MGP_CASTEiJ_G0019290","12",1119,1388,990,1282,1369,1197,1355,1392,1293,1400
"Sel1l2","ENSMUSG00000074764","2","MGP_CASTEiJ_G0025750","2",0,0,0,0,1,0,0,0,0,0
"Sel1l3","ENSMUSG00000029189","5","MGP_CASTEiJ_G0028660","5",99,159,106,147,138,84,88,73,70,88
"Sele","ENSMUSG00000026582","1","MGP_CASTEiJ_G0016023","1",2,1,0,0,0,0,2,0,0,0
"Sell","ENSMUSG00000026581","1","MGP_CASTEiJ_G0016024","1",0,0,0,0,0,0,0,1,0,0
"Selp","ENSMUSG00000026580","1","MGP_CASTEiJ_G0016025","1",1,2,0,0,0,0,0,1,0,0
"Selplg","ENSMUSG00000048163","5","MGP_CASTEiJ_G0029029","5",2,2,0,10,6,2,1,0,3,9
"Sema3b","ENSMUSG00000057969","9","MGP_CASTEiJ_G0034258","9",305,460,199,275,242,150,312,168,134,135
"Sema3c","ENSMUSG00000028780","5","MGP_CASTEiJ_G0028413","5",62,57,74,50,67,157,130,184,151,174
"Sema3d","ENSMUSG00000040254","5","MGP_CASTEiJ_G0028407","5",0,2,0,1,0,0,0,2,0,0
"Sema3e","ENSMUSG00000063531","5","MGP_CASTEiJ_G0028409","5",263,515,60,77,67,260,431,212,53,49
"Sema3f","ENSMUSG00000034684","9","MGP_CASTEiJ_G0034262","9",60,90,30,37,25,48,72,64,21,35
"Sema3g","ENSMUSG00000021904","14","MGP_CASTEiJ_G0020383","14",69,57,35,5,2,48,66,38,6,4
"Sema4a","ENSMUSG00000028064","3","MGP_CASTEiJ_G0026558","3",342,466,278,549,550,437,491,424,486,577
"Sema4b","ENSMUSG00000030539","7","MGP_CASTEiJ_G0031435","7",43,61,37,28,34,36,56,41,41,39
"Sema4c","ENSMUSG00000026121","1","MGP_CASTEiJ_G0015280","1",193,211,153,219,304,121,137,141,165,196
"Sema4d","ENSMUSG00000021451","13","MGP_CASTEiJ_G0019817","13",230,310,197,256,278,239,274,287,272,302
"Sema4f","ENSMUSG00000000627","6","MGP_CASTEiJ_G0029995","6",437,572,391,517,621,378,601,522,561,570
"Sema4g","ENSMUSG00000025207","19","MGP_CASTEiJ_G0024374","19",41,55,37,38,39,60,74,64,57,72
"Sema5a","ENSMUSG00000022231","15","MGP_CASTEiJ_G0021029","15",58,83,54,51,51,8,14,19,5,4
"Sema5b","ENSMUSG00000052133","16","MGP_CASTEiJ_G0022029","16",0,0,0,0,0,0,1,0,0,0
"Sema6a","ENSMUSG00000019647","18","MGP_CASTEiJ_G0023625","18",2,7,5,6,2,5,4,5,2,5
"Sema6b","ENSMUSG00000001227","17","MGP_CASTEiJ_G0023122","17",6,17,9,12,20,5,11,6,12,24
"Sema6c","ENSMUSG00000038777","3","MGP_CASTEiJ_G0026727","3",0,3,1,1,0,0,0,1,0,0
"Sema6d","ENSMUSG00000027200","2","MGP_CASTEiJ_G0025602","2",107,123,32,14,14,196,265,118,36,22
"Sema7a","ENSMUSG00000038264","9","MGP_CASTEiJ_G0033885","9",35,19,9,1,4,24,20,18,1,8
"Senp1","ENSMUSG00000033075","15","MGP_CASTEiJ_G0021541","15",141,137,120,172,154,126,123,154,130,134
"Senp2","ENSMUSG00000022855","16","MGP_CASTEiJ_G0021926","16",1086,1047,714,914,993,768,843,680,659,768
"Senp3","ENSMUSG00000005204","11","MGP_CASTEiJ_G0017855","11",142,149,141,190,149,171,167,183,177,225
"Senp6","ENSMUSG00000034252","9","MGP_CASTEiJ_G0034077","9",518,501,325,526,635,689,685,678,795,863
"Senp7","ENSMUSG00000052917","16","MGP_CASTEiJ_G0022144","16",132,130,107,123,133,137,159,159,152,154
"Senp8","ENSMUSG00000051705","9","MGP_CASTEiJ_G0033910","9",12,10,6,13,11,9,5,9,12,13
"Sephs1","ENSMUSG00000026662","2","MGP_CASTEiJ_G0024512","2",55,44,43,64,69,58,44,76,47,78
"Sepsecs","ENSMUSG00000029173","5","MGP_CASTEiJ_G0028655","5",270,307,220,227,249,390,475,426,429,440
"Serac1","ENSMUSG00000015659","17","MGP_CASTEiJ_G0022360","17",26,50,26,37,32,30,36,29,42,38
"Serbp1","ENSMUSG00000036371","6","MGP_CASTEiJ_G0029933","6",309,333,249,320,329,370,347,349,335,322
"Serf1","ENSMUSG00000021643","13","MGP_CASTEiJ_G0020141","13",4,3,1,5,10,7,3,8,7,5
"Serf2","ENSMUSG00000074884","2","MGP_CASTEiJ_G0025576","2",76,123,62,106,103,118,166,115,134,149
"Sergef","ENSMUSG00000030839","7","MGP_CASTEiJ_G0031299","7",48,47,20,59,50,51,60,49,74,59
"Serhl","ENSMUSG00000058586","15","MGP_CASTEiJ_G0021414","15",2,2,3,3,1,40,34,24,19,40
"Serinc1","ENSMUSG00000019877","10","MGP_CASTEiJ_G0016572","10",724,924,444,704,715,695,839,682,717,771
"Serinc2","ENSMUSG00000023232","4","MGP_CASTEiJ_G0027975","4",93,113,66,110,96,128,109,98,93,88
"Serinc3","ENSMUSG00000017707","2","MGP_CASTEiJ_G0026005","2",3131,3030,1989,2827,2772,6471,6622,5361,5935,5908
"Serinc4","ENSMUSG00000046110","2","MGP_CASTEiJ_G0025575","2",0,0,0,0,0,0,0,0,0,0
"Serinc5","ENSMUSG00000021703","13","MGP_CASTEiJ_G0020082","13",174,180,164,132,138,144,211,191,105,105
"Serp1","ENSMUSG00000027808","3","MGP_CASTEiJ_G0026403","3",474,625,443,704,753,543,702,757,739,813
"Serp2","ENSMUSG00000052584","14","MGP_CASTEiJ_G0020840","14",0,2,1,0,1,2,0,1,0,6
"Serpina10","ENSMUSG00000061947","12","MGP_CASTEiJ_G0019343","12",4,3,6,5,5,1,0,1,0,0
"Serpina11","ENSMUSG00000063232","12","MGP_CASTEiJ_G0019347","12",0,0,0,0,0,0,0,0,0,0
"Serpina12","ENSMUSG00000041567","12","MGP_CASTEiJ_G0019349","12",0,0,0,0,0,0,0,0,0,0
"Serpina16","ENSMUSG00000071179","12","MGP_CASTEiJ_G0019345","12",0,0,0,0,0,1,0,0,0,0
"Serpina1f","ENSMUSG00000021081","12","MGP_CASTEiJ_G0019346","12",0,0,0,0,0,0,0,0,0,0
"Serpina3a","ENSMUSG00000041536","12","MGP_CASTEiJ_G0019351","12",0,0,0,0,0,0,0,0,0,0
"Serpina3b","ENSMUSG00000066364","12","MGP_CASTEiJ_G0019352","12",0,0,0,0,0,0,0,0,0,0
"Serpina3f","ENSMUSG00000066363","12","MGP_CASTEiJ_G0019355","12",0,2,1,0,1,0,0,0,0,0
"Serpina3g","ENSMUSG00000041481","12","MGP_CASTEiJ_G0019357","12",0,0,2,0,0,3,4,1,0,0
"Serpina3j","ENSMUSG00000079013","12","MGP_CASTEiJ_G0019358","12",0,0,0,0,0,0,0,0,0,0
"Serpina3k","ENSMUSG00000058207","12","MGP_CASTEiJ_G0019359","12",0,0,0,0,0,0,0,0,0,0
"Serpina3n","ENSMUSG00000021091","12","MGP_CASTEiJ_G0019360","12",3,4,2,0,3,2,1,3,6,7
"Serpina5","ENSMUSG00000041550","12","MGP_CASTEiJ_G0019350","12",0,0,0,0,0,0,0,0,0,0
"Serpina6","ENSMUSG00000060807","12","MGP_CASTEiJ_G0019344","12",0,0,0,2,1,0,0,0,0,0
"Serpina7","ENSMUSG00000031271","X","MGP_CASTEiJ_G0035086","X",0,1,0,0,1,1,0,0,0,0
"Serpina9","ENSMUSG00000058260","12","MGP_CASTEiJ_G0019348","12",0,0,0,0,0,0,0,0,0,0
"Serpinb11","ENSMUSG00000026327","1","MGP_CASTEiJ_G0015730","1",0,0,0,0,0,0,0,0,0,0
"Serpinb12","ENSMUSG00000059956","1","MGP_CASTEiJ_G0015724","1",0,0,0,0,0,1,0,1,0,0
"Serpinb13","ENSMUSG00000048775","1","MGP_CASTEiJ_G0015725","1",0,0,0,0,0,0,0,0,0,0
"Serpinb1a","ENSMUSG00000044734","13","MGP_CASTEiJ_G0019698","13",0,2,1,0,1,2,3,0,1,3
"Serpinb1b","ENSMUSG00000051029","13","MGP_CASTEiJ_G0019703","13",2,0,0,1,0,0,1,0,3,4
"Serpinb1c","ENSMUSG00000079049","13","MGP_CASTEiJ_G0019699","13",0,0,0,2,0,0,0,0,0,0
"Serpinb2","ENSMUSG00000062345","1","MGP_CASTEiJ_G0015732","1",0,0,0,1,0,0,0,0,0,0
"Serpinb3b","ENSMUSG00000073602","1","MGP_CASTEiJ_G0015728","1",0,0,0,0,0,0,0,0,0,0
"Serpinb3c","ENSMUSG00000073601","1","MGP_CASTEiJ_G0015729","1",0,0,0,0,0,0,0,0,0,0
"Serpinb3d","ENSMUSG00000058017","1","MGP_CASTEiJ_G0015727","1",0,0,0,0,0,0,0,0,0,0
"Serpinb5","ENSMUSG00000067006","1","MGP_CASTEiJ_G0015723","1",0,0,0,0,0,0,0,0,0,0
"Serpinb6a","ENSMUSG00000060147","13","MGP_CASTEiJ_G0019708","13",481,702,309,540,555,423,550,421,507,465
"Serpinb6b","ENSMUSG00000042842","13","MGP_CASTEiJ_G0019700","13",339,444,269,388,347,515,594,486,489,521
"Serpinb6c","ENSMUSG00000052180","13","MGP_CASTEiJ_G0019707","13",0,1,2,0,0,2,5,2,1,3
"Serpinb6d","ENSMUSG00000047889","13","MGP_CASTEiJ_G0019705","13",0,0,0,0,0,0,1,0,0,0
"Serpinb6e","ENSMUSG00000069248","13","MGP_CASTEiJ_G0019706","13",0,0,1,1,1,0,0,0,0,0
"Serpinb7","ENSMUSG00000067001","1","MGP_CASTEiJ_G0015731","1",0,0,0,0,0,0,0,0,0,0
"Serpinb8","ENSMUSG00000026315","1","MGP_CASTEiJ_G0015734","1",76,77,63,61,80,93,74,102,74,97
"Serpinb9","ENSMUSG00000045827","13","MGP_CASTEiJ_G0019701","13",2,2,18,5,2,77,90,94,110,97
"Serpinb9b","ENSMUSG00000021403","13","MGP_CASTEiJ_G0019702","13",0,0,0,0,0,0,0,0,0,0
"Serpinb9c","ENSMUSG00000021404","13","MGP_CASTEiJ_G0019704","13",0,0,0,0,0,0,0,0,0,0
"Serpinc1","ENSMUSG00000026715","1","MGP_CASTEiJ_G0015991","1",1,1,0,2,1,0,3,0,2,7
"Serpind1","ENSMUSG00000022766","16","MGP_CASTEiJ_G0021837","16",47,35,23,32,29,32,26,16,8,12
"Serpine1","ENSMUSG00000037411","5","MGP_CASTEiJ_G0029320","5",10,17,10,69,112,22,50,41,121,173
"Serpine2","ENSMUSG00000026249","1","MGP_CASTEiJ_G0015561","1",303,388,221,334,380,980,1143,886,1196,1314
"Serpine3","ENSMUSG00000091155","14","MGP_CASTEiJ_G0020707","14",1,0,0,0,3,1,1,1,4,9
"Serpinf1","ENSMUSG00000000753","11","MGP_CASTEiJ_G0018017","11",185,90,94,144,152,102,63,60,80,71
"Serpinf2","ENSMUSG00000038224","11","MGP_CASTEiJ_G0018018","11",11,4,13,5,19,12,1,8,5,2
"Serping1","ENSMUSG00000023224","2","MGP_CASTEiJ_G0025101","2",5,3,1,2,2,1,1,4,2,2
"Serpinh1","ENSMUSG00000070436","7","MGP_CASTEiJ_G0031575","7",451,438,249,371,381,488,415,380,380,398
"Serpini1","ENSMUSG00000027834","3","MGP_CASTEiJ_G0026471","3",0,2,4,6,5,7,6,10,10,7
"Serpini2","ENSMUSG00000034139","3","MGP_CASTEiJ_G0026468","3",0,0,0,0,0,0,0,0,0,0
"Sertad1","ENSMUSG00000008384","7","MGP_CASTEiJ_G0030954","7",270,316,203,437,498,232,262,213,325,329
"Sertad2","ENSMUSG00000049800","11","MGP_CASTEiJ_G0017383","11",247,313,173,225,228,181,210,176,180,198
"Sertad3","ENSMUSG00000055200","7","MGP_CASTEiJ_G0030953","7",26,28,24,21,27,52,43,26,25,32
